golfer_url_name,golfer_url,golfer_parent_url,phone_number,club_url,full_address,street_number,street_name,suburb,postal_code,state,country,latitude,longitude
noosa-golf-club,https://golfer.com.au/directory/golf-courses/noosa-golf-club/2/001640,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=78&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 5447 1910,http://www.noosagolf.com.au,"46 Cooroy Noosa Rd, Tewantin QLD 4565, Australia",46,Cooroy Noosa Road,Tewantin,4565,QLD,Australia,-26.3956849,153.0215184
noosa-par-3-course,https://golfer.com.au/directory/golf-courses/noosa-par-3-course/2/001642,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=78&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 5449 1666,https://www.facebook.com/pages/Noosa-Par-3-Golf-Course/159658060748717,"36 Goldburg Ct, Noosaville QLD 4566, Australia",36,Goldburg Court,Noosaville,4566,QLD,Australia,-26.4249645,153.0350952
noosa-springs-country-club,https://golfer.com.au/directory/golf-courses/noosa-springs-country-club/2/001643,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=78&show_no_listings_when_zero_near_me=true&state=Every+State,07 5440 3333,http://www.noosasprings.com.au/golf/,"Links Dr, Noosa Heads QLD 4567, Australia",N/A,Links Drive,Noosa Heads,4567,QLD,Australia,-26.41514,153.0855299
nopera-golf-club,https://golfer.com.au/directory/golf-courses/nopera-golf-club/2/005756,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,0274 464 695,http://www.noperagolf.co.nz/,"6771 Kenepuru Road, Nopera 7282, New Zealand",6771,Kenepuru Road,Nopera,7282,Marlborough,New Zealand,-41.1718075,173.9670354
north-adelaide-golf-club,https://golfer.com.au/directory/golf-courses/north-adelaide-golf-club/2/001274,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,08 8203 7888,http://northadelaidegolf.com.au/,"War Memorial Dr, North Adelaide SA 5006, Australia",N/A,War Memorial Drive,North Adelaide,5006,SA,Australia,-34.9150856,138.5994554
north-haven-public-golf-course,https://golfer.com.au/directory/golf-courses/north-haven-public-golf-course/2/001275,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,(08) 8248 3832,http://northhavengc.com.au/,"Lady Ruthven Dr, Outer Harbor SA 5018, Australia",N/A,Lady Ruthven Drive,Outer Harbor,5018,SA,Australia,-34.7827841,138.4877138
north-otago-golf-club,https://golfer.com.au/directory/golf-courses/north-otago-golf-club/2/005759,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 434 6169,http://northotagogolfclub.co.nz/,"122 Beach Road, Awamoa 9495, New Zealand",122,Beach Road,Awamoa,9495,Otago,New Zealand,-45.1201731,170.9568475
north-rockhampton-country-club,https://golfer.com.au/directory/golf-courses/north-rockhampton-country-club/2/001472,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,07 4927 9524,https://www.facebook.com/NorthRockyGolf/?ref=py_c,"131 Richardson Rd, Kawana QLD 4701, Australia",131,Richardson Road,Kawana,4701,QLD,Australia,-23.3531288,150.5022983
north-ryde-golf-club,https://golfer.com.au/directory/golf-courses/north-ryde-golf-club/2/000523,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,02-9888-5518,https://www.northrydegolfclub.com.au,"Twin Rd, North Ryde NSW 2113, Australia",N/A,Twin Road,North Ryde,2113,NSW,Australia,-33.8026455,151.1221131
north-shore-golf-club,https://golfer.com.au/directory/golf-courses/north-shore-golf-club/2/005765,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,(09) 415 9924,https://www.northshoregolfclub.co.nz/,"51 Appleby Road, Albany, Auckland 0632, New Zealand",51,Appleby Road,Auckland,0632,Auckland,New Zealand,-36.7456598,174.6858286
north-stadbroke-island-golf-club,https://golfer.com.au/directory/golf-courses/north-stadbroke-island-golf-club/2/001647,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,07 3409 9999,https://www.northstradbrokeislandgolfclub.com.au/,"Dunwich QLD 4183, Australia",N/A,N/A,Dunwich,4183,QLD,Australia,-27.4991711,153.4037831
north-turramurra-golf-club,https://golfer.com.au/directory/golf-courses/north-turramurra-golf-club/2/000525,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9144 5110,https://www.elitegolfnsw.com.au/?fbclid=IwAR0Jk5la4shO-a3nwNtupCBfHXoGTDTAR7W7GYIBWLIH3TE7Sm74rhNi7M4,"361 Bobbin Head Rd, North Turramurra NSW 2074, Australia",361,Bobbin Head Road,North Turramurra,2074,NSW,Australia,-33.703271,151.146851
north-west-bay-golf-club,https://golfer.com.au/directory/golf-courses/north-west-bay-golf-club/2/004050,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=79&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 62672166,http://northwestbaygolfclub.com.au/,"Channel Hwy, Margate TAS 7054, Australia",N/A,Channel Highway,Margate,7054,TAS,Australia,-43.0297474,147.2640421
northbridge-golf-club,https://golfer.com.au/directory/golf-courses/northbridge-golf-club/2/000526,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,02 9958 6900,http://www.northbridgegolfclub.com.au/,"Sailors Bay Rd, Northbridge NSW 2063, Australia",N/A,Sailors Bay Road,Northbridge,2063,NSW,Australia,-33.8119167,151.2178419
northcote-golf-club,https://golfer.com.au/directory/golf-courses/northcote-golf-club/2/000835,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 9484 6961,http://www.northcotegolf.com.au,"Northcote Golf Course, 143 Normanby Ave, Thornbury VIC 3071, Australia",143,Normanby Avenue,Thornbury,3071,VIC,Australia,-37.7577765,144.9827984
northern-golf-club,https://golfer.com.au/directory/golf-courses/northern-golf-club/2/000836,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 9306 1677,http://www.northerngc.com.au/,"97 Glenroy Rd, Glenroy VIC 3046, Australia",97,Glenroy Road,Glenroy,3046,VIC,Australia,-37.7069152,144.9294183
northland-golf-club,https://golfer.com.au/directory/golf-courses/northland-golf-club/2/005767,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,09 435 0042,http://northlandgolfclub.co.nz/,"160 Pipiwai Road, Ngararatunua 0176, New Zealand",160,Pipiwai Road,Ngararatunua,0176,Northland,New Zealand,-35.6765724,174.2812042
nowra-golf-club,https://golfer.com.au/directory/golf-courses/nowra-golf-club/2/000527,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 4421 2249,https://www.nowragolf.com.au,"Fairway Dr, North Nowra NSW 2541, Australia",N/A,Fairway Drive,North Nowra,2541,NSW,Australia,-34.8646943,150.5946039
nudgee-golf-club-north-course,https://golfer.com.au/directory/golf-courses/nudgee-golf-club-north-course/2/001801,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,07 3267 7744,http://www.nudgeegolf.com.au/,"1207 Nudgee Rd, Nudgee QLD 4014, Australia",1207,Nudgee Road,Nudgee,4014,QLD,Australia,-27.3727132,153.0986566
nudgee-golf-club-south-course,https://golfer.com.au/directory/golf-courses/nudgee-golf-club-south-course/2/001648,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 3267 7744,https://www.nudgeegolf.com.au/,"1207 Nudgee Rd, Nudgee QLD 4014, Australia",1207,Nudgee Road,Nudgee,4014,QLD,Australia,-27.3727132,153.0986566
numurkah-golf-club,https://golfer.com.au/directory/golf-courses/numurkah-golf-club/2/000886,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.ngbc.com.au/,"Tunnock Rd, Numurkah VIC 3636, Australia",N/A,Tunnock Road,Numurkah,3636,VIC,Australia,-36.0952473,145.4517496
oakbank-golf-club,https://golfer.com.au/directory/golf-courses/oakbank-golf-club/2/001277,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,(08) 8388 4510,https://www.oakbankgolf.com/,"Smith St, Oakbank SA 5243, Australia",N/A,Smith Street,Oakbank,5243,SA,Australia,-34.9840154,138.8454622
oakleigh-golf-club,https://golfer.com.au/directory/golf-courses/oakleigh-golf-club/2/000889,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=80&show_no_listings_when_zero_near_me=true&state=Every+State,+61 3 9568 3307,http://oakleighgc.com/,"Park Rd, Oakleigh VIC 3166, Australia",N/A,Park Road,Oakleigh,3166,VIC,Australia,-37.89279,145.0961821
oakwood-park-golf-club,https://golfer.com.au/directory/golf-courses/oakwood-park-golf-club/2/001420,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 4152 0659,https://sites.google.com/site/oakwoodparkgolfclub/,"95 Cummins St, Oakwood QLD 4670, Australia",95,Cummins Street,Oakwood,4670,QLD,Australia,-24.8607109,152.3029844
oatlands-golf-club,https://golfer.com.au/directory/golf-courses/oatlands-golf-club/2/000532,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9630 4444,https://www.oatlandsgolf.com.au/,"94 Bettington Rd, Oatlands NSW 2117, Australia",94,Bettington Road,Oatlands,2117,NSW,Australia,-33.7959262,151.0320316
oatlands-golf-club,https://golfer.com.au/directory/golf-courses/oatlands-golf-club/2/262010,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,+61 (03) 6254 1279,https://www.facebook.com/Oatlands-Golf-Club-526953213988371/,"Oatlands TAS 7120, Australia",N/A,N/A,Oatlands,7120,TAS,Australia,-42.30028790000001,147.3707947
oberon-golf-club,https://golfer.com.au/directory/golf-courses/oberon-golf-club/2/000574,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6336 0262,https://www.oberongolfclub.com,"Ross St, Oberon NSW 2787, Australia",N/A,Ross Street,Oberon,2787,NSW,Australia,-33.7065226,149.8578913
ocean-dunes-king-island,https://golfer.com.au/directory/golf-courses/ocean-dunes-king-island/2/004032,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,+61 3 6462 1633,http://www.oceandunes.com.au/,"365 North Rd, Currie TAS 7256, Australia",365,North Road,Currie,7256,TAS,Australia,-39.9036625,143.8590996
ocean-grove-golf-club,https://golfer.com.au/directory/golf-courses/ocean-grove-golf-club/2/000890,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.oceangrovegc.com.au/,"Ocean Grove Golf Club, 9 Guthridge St, Ocean Grove VIC 3226, Australia",9,Guthridge Street,Ocean Grove,3226,VIC,Australia,-38.262994,144.5098731
ocean-shores-country-club,https://golfer.com.au/directory/golf-courses/ocean-shores-country-club/2/000580,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6680 1247,https://www.oceanshorescc.com.au,"Orana Rd, Ocean Shores NSW 2483, Australia",N/A,Orana Road,Ocean Shores,2483,NSW,Australia,-28.5182224,153.5382975
ohariu-valley-golf-club,https://golfer.com.au/directory/golf-courses/ohariu-valley-golf-club/2/005768,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,044784009,http://ohariuvalleygolf.org.nz/,"714 Ohariu Valley Road, Ohariu, Wellington 6037, New Zealand",714,Ohariu Valley Road,Wellington,6037,Wellington,New Zealand,-41.1938647,174.7862752
ohope-international-golf-club,https://golfer.com.au/directory/golf-courses/ohope-international-golf-club/2/005771,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,07 3124486,http://www.ohopegolf.co.nz/,"541 Harbour Road, Ōhope 3121, New Zealand",541,Harbour Road,Ōhope,3121,Bay of Plenty,New Zealand,-37.9878371,177.1270504
okaihau-golf-club,https://golfer.com.au/directory/golf-courses/okaihau-golf-club/2/005772,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=81&show_no_listings_when_zero_near_me=true&state=Every+State,09 4019223,https://www.facebook.com/Okaihaugolfcourse/,"660 Waiare Road, Ōkaihau 0475, New Zealand",660,Waiare Road,Ōkaihau,0475,Northland,New Zealand,-35.2840719,173.8313302
omaha-beach-golf-club,https://golfer.com.au/directory/golf-courses/omaha-beach-golf-club/2/005773,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,09-4227551,http://www.omahagolf.co.nz/,"North West Anchorage, Omaha 0986, New Zealand",N/A,North West Anchorage,Omaha,0986,Auckland,New Zealand,-36.3315752,174.7735288
omakau-golf-club,https://golfer.com.au/directory/golf-courses/omakau-golf-club/2/005780,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,03 447 3368,http://www.omakaugolf.co.nz/,"Alton Street, Omakau 9376, New Zealand",N/A,Alton Street,Omakau,9376,Otago,New Zealand,-45.0985176,169.5949754
omanu-golf-club,https://golfer.com.au/directory/golf-courses/omanu-golf-club/2/005782,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 575 5957,https://www.omanugolf.co.nz/,"98 Matapihi Road, Mount Maunganui 3116, New Zealand",98,Matapihi Road,Mount Maunganui,3116,Bay of Plenty,New Zealand,-37.6773454,176.2119784
omarama-golf-club,https://golfer.com.au/directory/golf-courses/omarama-golf-club/2/005784,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,02-1293-1171,http://www.omaramagolfclub.co.nz/,"Omarama 9412, New Zealand",N/A,N/A,Omarama,9412,Canterbury,New Zealand,-44.487603,169.9656741
omeo-golf-club,https://golfer.com.au/directory/golf-courses/omeo-golf-club/2/000892,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,03 5159 1356,N/A,"Stanley Dr, Omeo VIC 3898, Australia",N/A,Stanley Drive,Omeo,3898,VIC,Australia,-37.0744061,147.599955
omokoroa-golf-club,https://golfer.com.au/directory/golf-courses/omokoroa-golf-club/2/005785,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,07 5480384,http://www.omokoroagolf.co.nz/,"67 Links View Drive, Ōmokoroa 3114, New Zealand",67,Links View Drive,Ōmokoroa,3114,Bay of Plenty,New Zealand,-37.6425831,176.025562
one-golf-sydney,https://golfer.com.au/directory/golf-courses/one-golf-sydney/2/280001,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,0420-538-282,http://onegolfsydney.com.au/contact/,"2/7-9 Richmond Rd, Homebush West NSW 2140, Australia",7-9,Richmond Road,Homebush West,2140,NSW,Australia,-33.8652282,151.0645201
onekaka-links-golf-club,https://golfer.com.au/directory/golf-courses/onekaka-links-golf-club/2/005786,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,021 558 185,http://www.onekakalinks.com/,"State Highway 60, Onekaka, New Zealand",N/A,State Highway 60,Onekaka,N/A,Tasman,New Zealand,-40.7669736,172.708993
onewhero-golf-club,https://golfer.com.au/directory/golf-courses/onewhero-golf-club/2/005787,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,(09) 233 4038,http://www.onewherogolf.co.nz/,"Churchill Road, Tuakau 2696, New Zealand",N/A,Churchill Road,Tuakau,2696,Waikato,New Zealand,-37.3755693,175.0315366
opotiki-golf-club,https://golfer.com.au/directory/golf-courses/opotiki-golf-club/2/005790,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=82&show_no_listings_when_zero_near_me=true&state=Every+State,07 315 7415,http://www.opotikigolf.co.nz/,"14 Fromow Road, Waiotahe 3198, New Zealand",14,Fromow Road,Waiotahe,3198,Bay of Plenty,New Zealand,-38.0131388,177.2673318
